Date,^GSPC,GLD,GILD,GPS,OIL,XOM
2010-03-31,0.009076558219166751,-0.003272874900527967,-0.0030695022348278256,-0.0060214623655914234,0.009848484848484995,-0.0010439969704402197
2010-04-01,0.012023910381567138,0.0074138012533069295,0.003738684764928779,0.0225009942665082,0.023255851462865795,0.009405762493023495
2010-04-05,0.005713740146676249,0.007927990145379704,0.00438214295315853,0.0063479477929730965,0.020894390729677692,0.008578627295095176
2010-04-06,0.0012625124110605679,0.0016842957112557233,-0.007198996509598765,0.0025230865213166087,-0.000359066427289112,-0.004252822869839523
2010-04-07,0.013149590319279314,-0.005876706977002377,-0.0013183257006514904,0.0008389681208054167,-0.012212643678160884,-0.008247510802724345
2010-04-08,0.0014223842372189655,0.003374341549615467,0.008140791900092648,0.030595095113365556,-0.0021817818181817383,0.007722082430773991
2010-04-09,0.008788255503093591,0.006683906808899297,-0.0004365124399825504,0.010573403822692118,-0.007653097388735541,0.013262614010276952
2010-04-12,-0.005543796247305499,0.0017666091821069152,0.0015283843128468533,0.0032193158953721657,-0.007344803525523247,-0.0007272105663987949
2010-04-13,-0.002831607772204037,0.0006854013553991845,0.01046433421548576,0.0036101083032491488,-0.0014798741590873465,-0.0007276233550810307
2010-04-14,0.0030170999553269517,0.01115006636068383,-0.006256677724128523,0.008792965627497873,0.022230455724342457,-0.0007282696924981735
2010-04-15,0.0054852959876607885,0.0008425391151687389,-0.01606602223043807,0.003961965134706924,-0.0014498368974266151,-0.005101282537512186
2010-04-16,-0.021205490167963248,-0.016126534692145974,0.008384841129744025,-0.013417521704814472,-0.027949111722290754,-0.004834485647978615
2010-04-19,-0.0008090255449303418,0.004521331547225005,0.0008752953856610013,0.0016000400000000248,-0.012322628367340327,0.004416355071396927
2010-04-20,0.002788996800917598,0.00805834043592868,-0.014648053579009557,-0.0007987619489312481,0.00567103948313652,0.01084563927104032
2010-04-21,0.007626045286434956,-0.001018997287179135,-0.09562906589749287,0.02398085531574745,-0.0011278195488721998,-0.0007249963647238955
2010-04-22,-0.004184863399249617,0.002263879739927921,-0.004170706779720423,0.0175643630927258,0.0,-0.005223447626913735
2010-04-23,0.012070869530431684,0.0071235198081900375,0.026607489529440587,-0.0003836210203299606,0.016936394429807988,0.009918320009286052
2010-04-26,-0.0038872867941111,-0.004296447715729346,-0.026637798254753986,0.005755948033612901,-0.014803811991117577,0.0007221692871799412
2010-04-27,0.016674031042128726,-0.023381945344073785,-0.004684467340126508,-0.04082411449157253,-0.024793462629847496,-0.014720796439301576
2010-04-28,-0.0027915816834577227,0.006462752069381406,0.007678994492915425,0.0027844074297695975,0.014637943553079458,0.013475978327639249
2010-04-29,-0.0002624354870515156,0.012943228070565029,-0.0068829400196656065,0.0166600561943695,0.02809415337889143,-0.007660037356264415
2010-04-30,0.009450490107197007,-0.01664768020452545,-0.017079281332708973,-0.03511506184608115,0.007754837518463953,-0.012962524732739511
2010-05-03,0.0032073682107545127,0.013120587326188373,0.0012591035320852484,0.03922365547917517,0.003297837915066326,0.00103289070530721
2010-05-04,-0.007431089412483605,-0.02383846569096149,-0.03093559008730329,-0.0385214771003316,-0.04419280658118341,-0.020194502959581584
2010-05-05,0.0019151475080922964,-0.006586555179002418,0.04360238888145318,-0.0012140429467439873,-0.03630114635078352,-0.004513359342359635
2010-05-06,0.029542115893374413,-0.03235349666924059,-0.025615494295336716,-0.07171799027552672,-0.036478986379024025,-0.034456688361997445
2010-05-07,-0.0018567052385298766,-0.015308264532732041,-0.020673838693210822,-0.027935399388913207,-0.02139909553082686,-0.002973830066893446
2010-05-10,-0.0059186354760794035,0.04397412391989186,0.00026067240710636597,0.06645711719802416,0.028595373061590657,0.02401886932466457
2010-05-11,0.02628224887301189,-0.003397291669566149,0.02292852988721905,0.003368421052631465,-0.015535528026800027,-0.011804445264244401
2010-05-12,0.006132918742485671,0.013739524017476024,0.022669486636244907,0.014267729752412972,-0.0029069767441859407,0.0069811512097603945
2010-05-13,-0.006919307958495824,-0.012145145361418752,-0.01693651223230319,-0.0438559784857262,-0.01915872553102882,-0.0026191032125032487
2010-05-14,-0.0015759373187779202,-0.018800013917957714,-0.04281737920401896,-0.006490782929866601,-0.03864119060047522,-0.017608897670957635
2010-05-17,-0.008390811454910385,0.001109367903013414,0.011911090839361815,0.011324042305054016,-0.027826812183162963,-0.0051886479619071
2010-05-18,0.0010891169479798624,-0.014195905533764819,0.0013078472403871277,-0.027562404287786557,-0.012721490231712873,-0.007586518097044359
2010-05-19,-0.02393506609649454,-0.0051302638727847025,0.018808804044117222,-0.010628875110717417,0.0018407731247123138,-0.005414874893854615
2010-05-20,-0.006773566152110999,-0.03897590340359691,-0.05205125641025632,-0.026857654431513,-0.04409742765273317,-0.03394714116978159
2010-05-21,-0.005352166966580364,0.015024380136833047,-0.010819610202336793,0.018859245630174826,0.0057665067643684065,0.009116508897181852
2010-05-24,0.01406001550026037,-0.01290801401279118,-0.0060159146841674005,-0.021670428893905025,-0.004300047778308613,-0.01133380401882711
2010-05-25,0.004450573586120221,0.00035393749499879057,-0.004676699019350639,0.01199815413013372,-0.009117082533589338,-0.00797474676814669
2010-05-26,0.009458077629021178,-0.005660994418993036,-0.037589828634604694,-0.03237578659370732,0.02324450363196129,-0.006699012002997939
2010-05-27,0.0018570186388366934,0.03287617361386985,0.04078121769098231,0.036286570984287,0.056791342015681145,0.03625017642471451
2010-05-28,0.0016007666762023474,-0.012374688838225678,-0.008830131963017074,-0.008640336516598346,-0.009852171965964995,-0.016270745464867287
2010-06-01,0.00866425829401729,-0.017165321060371275,-0.013641370470009462,-0.018807340312263277,-0.02668480204953405,-0.0200132156800068
2010-06-02,-0.0010841881049390434,0.02584270718295856,0.01608806096528359,0.02524548972629681,0.020446050185873643,0.0256540084388186
2010-06-03,-0.01519452341955696,0.004051376554328412,-0.0027777222222221676,-0.005927998176014637,0.014572040736431813,0.012999851900608705
2010-06-04,0.010427288999892427,-0.03441142561782218,-0.033147714030768105,-0.03853211185927119,-0.048473965508349925,-0.03297599036751153
2010-06-07,0.019296886998961368,-0.013532073033900138,-0.0077787383399231524,-0.011450382225686284,-0.0023585376245973677,-0.003863598250690381
2010-06-08,-0.004033237369877929,0.010976067206398987,-0.02845528537907349,0.01978764574264691,0.017966950354610045,0.03271505957360987
2010-06-09,-0.003636380165289333,-0.005941675141242886,-0.01643750796286636,0.003312920175718048,0.024152251548896775,-0.01975837623258092
2010-06-10,-0.013188429216795416,0.0295067934155866,0.024612610148891045,0.0405659414827384,0.027210930939271183,0.030984508262277277
2010-06-11,0.008741707920133512,0.004379678838567713,0.02402129228881078,-0.0031731189108394897,-0.01633549668874157,-0.00048469866674250017
2010-06-14,-0.0034164152417895943,-0.001804663835939801,0.003185635771376649,0.0018190541155072015,0.00224412018652953,-0.007921144391834112
2010-06-15,0.011622073772944441,0.0234941905807744,0.025692841388361476,0.006808851256974391,0.028213121361397198,0.01857583540126817
2010-06-16,-0.005454963310272953,-0.0005559346602214131,0.007880720739676939,-0.022993688007213575,0.00827530523847142,0.0
2010-06-17,0.013047452621167466,0.0012830084237940298,0.004468025566377598,-0.02076608214120923,-0.011663110151187928,0.0014397696829233642
2010-06-18,0.007629204140620072,0.0013171310603847795,0.0013900194220177742,0.0009425542385745889,0.009178365785767806,0.007987220702467157
2010-06-21,-0.01986487796361025,-0.003856841515003429,0.0022209328151026053,-0.014124246704331322,-0.004330879168471302,0.0004754833748172871
2010-06-22,0.008804701460293218,-0.016070690610370142,-0.005263102784659468,-0.023877744800489764,-0.008699391039582394,-0.018850023461903676
2010-06-23,-0.0041169206451276965,-0.002985474271080313,0.008354191033138392,0.0014676124526606937,-0.02325585681194131,-0.013561527503415105
2010-06-24,0.002893807430189632,-0.016803502934565784,-0.013532118573104435,-0.01807518407792774,0.0049416442048517695,-0.01685757829321044
2010-06-25,0.012036265159861559,0.0028593627291884087,0.01763709357118981,0.00497517412935311,0.03978538042979962,-0.016147860829032856
2010-06-28,-0.013603828387034445,-0.0020339388347082603,-0.0159559293510827,-0.001485197946277217,-0.014617368873602765,-0.010659848076475353
2010-06-29,0.0014865059538031744,-0.031017018598061608,-0.02236508247134472,-0.030738770451165243,-0.03141356893542768,-0.020181289205040365
2010-06-30,0.0033809104489381787,-0.01011297020968238,-0.019731254797505038,-0.0046035807981371635,-0.004954999776801805,-0.0038401291003643534
2010-07-01,-0.03813279914529921,-0.003240451850062165,-0.004084014121470636,0.022610535591497172,-0.03576283386147583,-0.008060259330646469
2010-07-02,0.012388901124496643,-0.004662368984213905,0.021382543098492857,-0.021105527638190846,-0.00657272331327341,-0.0007066065941246924
2010-07-06,-0.016710237432867592,0.0053590349008354465,-0.0028677660701967866,-0.005646765913757568,0.000945179584120881,0.015732702846031454
2010-07-07,0.010471212591687928,0.031330816442115994,0.0048892436008052265,0.018069074957713926,0.032577950897072716,0.016881326433716204
2010-07-08,-0.004416919958797561,0.0094126777252459,-0.003434430550498857,-0.07606491257935666,0.019204388696644203,0.006503525586171399
2010-07-09,0.009811466682121628,0.007203887876664261,-0.0022974727168293407,0.01701438073624506,0.003589053226152883,-0.0005101513261325241
2010-07-12,-0.008617818446959968,0.0007329019894830591,-0.00748422524558312,0.015110522659982362,-0.018328206601331942,0.0027220143368835714
2010-07-13,0.008692730823000927,0.015378879258400868,0.020881699535963083,0.004253057110742198,0.03142081199548308,0.008143858299013429
2010-07-14,-0.0005069111143383154,-0.00015513174473180682,-0.011079545139785707,-0.014293171746594502,-0.0035320088300220265,-0.002692696152564733
2010-07-15,-0.0005917159613259004,0.0011961028400810927,0.0025854926002444323,0.009129967286253038,-0.002658396101019034,0.0001687816459259306
2010-07-16,-0.013194662610302109,-0.028819472837069093,-0.08481377737456863,-0.03512517109498836,-0.011994669035984118,-0.02210226084022282
2010-07-19,-0.008056869941833633,0.005981889950126274,0.0303694104455412,0.008825262483467489,0.008093525179856176,0.00810905811092244
2010-07-20,0.007949528870227374,0.01141655075845982,0.0027347310847767314,0.010388135025252376,0.011596788581623496,0.008899555023104577
2010-07-21,-0.006858156761968992,-0.012819816015428365,-0.0027272727272728003,-0.020021590909090947,-0.01763664021164013,-0.013231602828980504
2010-07-22,0.008718196093538078,0.022513373129380957,0.026435703433606905,0.012147928650031448,0.035906596233994614,0.020801152511643606
2010-07-23,-0.006589123681421172,0.008220020333664868,-0.010361131153378556,0.004364429896345001,-0.00043327556325811756,0.005725833517584489
2010-07-26,-0.004909975188559734,0.011200166523855248,-0.001196559976069489,0.034220586637697004,-0.0008669700910273193,0.011218988425669929
2010-07-27,-0.017399541656844097,-0.0010493573954550859,0.0,-0.03939075423367888,-0.019956573533907784,0.006954827073270886
2010-07-28,0.002378618581999614,-0.006921964766345989,0.000898442674406974,-0.018589392094620405,-0.008853519256308062,0.0016444498989565126
2010-07-29,0.0044823519465841954,-0.004158621481387237,-0.0002991621962395996,0.0033425624878795634,0.020098303711402643,-0.009358069282547898
2010-07-30,0.010499579923881395,6.34998576147794e-05,-0.002693804250224363,0.005552526374236422,0.007880910683012221,-0.010938017898574848
2010-08-02,0.00043296390047564687,0.022022521358515457,0.0342136554621848,0.01877415688712558,0.034317940920938206,0.037868615951742735
2010-08-03,0.0038947290644388843,-0.0047963548504657005,0.0005804120888106556,-0.0411924096914682,0.012599832532542488,0.012592864265303039
2010-08-04,0.006293671976785431,0.006051112253889768,0.021461745939675314,0.02487269503263434,0.0,0.0
2010-08-05,0.0022275702345135877,-0.0012685240167891187,0.014480380054503472,0.018201876348697077,-0.0058068019159353,-0.0001594706607228602
2010-08-06,0.007351624020731196,-0.0037040386756750365,0.0025188916876575096,-0.009750704753559214,-0.014184397754876787,-0.01180031911657331
2010-08-09,-0.003733825652879385,0.005483064011406524,-0.00167509771077623,0.015317176404968214,0.009310241612790815,0.00774568327020031
2010-08-10,0.0028109113660832463,-0.005967405072993426,0.0008390101140387518,-0.016702533227507033,-0.01928725366876316,-0.008326677208539968
2010-08-11,-0.003312723945144147,-0.02817876504152572,-0.03436714069943736,-0.020821863013698483,-0.03206498640722477,-0.024866801227192092
2010-08-12,0.012186816505431077,-0.005378749443292308,0.0028934894996095473,0.004476776470241806,-0.024293243122493036,-0.0026494287572350617
2010-08-13,-0.0002525806243811601,-0.0040235740352650975,-0.010098066935949168,-0.015598940635156433,-0.004526935264825727,-0.005312966959986731
2010-08-16,0.00833758646349314,0.00012045865184151516,-0.013115709323354263,-0.002263780418789163,-0.00500231923601635,-0.0005007344349857723
2010-08-17,0.00016701745175762286,0.012192215845243435,0.008564707366665258,0.0005672150066486914,0.007769653005925692,0.015698045830025986
2010-08-18,0.003924851774530279,0.0014827786096358595,-0.01112743712284403,0.019274434199231028,-0.00498857165481037,-0.011016080236764259
2010-08-19,0.0014140575493757355,-0.016935391920922638,-0.01895170269469948,-0.015016740823136865,-0.013673745958352579,-0.014297605509638989
2010-08-20,-0.0034886452652932447,-0.0036630290914949626,-0.01479028026591378,-0.02202140158223609,-0.010628420084492607,-0.006746533871706428
2010-08-23,-0.0015837459232829199,-0.0040403066543293065,0.006433793089270834,-0.0103926674364897,-0.017281597384399827,0.01035831228321138
2010-08-24,0.0048422274573569615,-0.014512432747795012,-0.023135404757102185,-0.016335940276309135,-0.02138787921160268,-0.009411781512605022
2010-08-25,0.008308408039976678,0.0032893428051439244,0.02274851978809589,0.005931079126270555,0.019912578921806645,-0.0005089752376820078
2010-08-26,-0.003295995358470693,-0.00768478612200041,-0.022851919561243106,-0.002948054419106949,0.008571428571428452,-0.007299270072992692
2010-08-27,0.0004133845933647074,0.016586768282706776,0.014031805425631427,0.007096451803666692,0.029744995278564668,0.022571802325581425
2010-08-30,-0.0008263614440729983,-0.014719208803814719,-0.0030750922509226175,-0.00763364605791883,-0.016506098876941655,-0.013377909922707487
2010-08-31,0.009676602111434951,0.0003907943244529921,-0.01819858224544002,-0.0005917751479289635,-0.03496503333496348,0.00186442372881368
2010-09-01,-0.003194626422106439,0.02950462132808873,0.03738611372918643,0.018946123087396183,0.03285014334057257,0.030451682787147938
2010-09-02,0.0049305529635867975,0.009080836299370842,0.003937068443367497,0.012783324391825834,0.015434986690130437,0.0024626662288622647
2010-09-03,-0.00351623187900707,0.01321900221746275,0.026244281976212314,0.012621916236374098,-0.009212298904297422,0.0042580903331461695
2010-09-07,0.006893123199629647,-0.011471189835572382,-0.0232216343327456,-0.023796033994334165,-0.009762947466294802,-0.012557093933463825
2010-09-08,8.151589441363072e-05,0.006438699094112543,0.020463436653626266,0.0005803830528148257,0.011737089752914986,0.003303071896004539
2010-09-09,-0.00937169757453915,0.004832290465807132,0.004128546151577872,0.0058004640371229765,-0.007424594312046118,0.004938255144032899
2010-09-10,0.001398527499153257,0.004863332733231918,0.00998531600544239,0.0017301614763554074,0.02992061850961303,0.00245703525728147
2010-09-13,-0.0009036391792416332,0.011130615523951004,0.0,0.025330913913015562,0.009078483473514032,-0.0032679901426798663
2010-09-14,0.019733546627194176,-0.0007131188010386369,0.0034893574727932197,0.038742337941737315,-0.003598740440845738,0.00016390163934421054
2010-09-15,-0.0006450169483555035,0.0035411382436780774,0.009562504176326092,0.005405405405405572,-0.01218966139954858,-0.00016387477999912914
2010-09-16,0.005567169508356118,-0.00036434356944425866,0.0037313719862226424,-0.0010752688172044333,-0.015996253016281936,-0.0004917868852458707
2010-09-17,-0.0007221054494609415,0.0008268560915183354,-0.011724334809141257,0.01776103336921442,-0.011147235896552088,-0.0031163194502819014
2010-09-20,0.002649767121809976,0.015209797099417388,0.02980321094319427,0.01322051824431525,0.017848707475401238,0.012668641208763542
2010-09-21,0.009129486446797008,-0.0025640207051630393,0.008710368080921516,-0.019311012526096016,-0.017997185048454045,-0.0001624370456935198
2010-09-22,0.0015077771366116546,-0.0048254925161528295,0.0030639552610609577,-0.008515273628777464,-0.001879746152267714,-0.0014624634146496174
2010-09-23,0.0007924405893606767,-0.008331340373092244,-0.00638708727503956,-0.006441170501404581,0.0032956214689265906,-0.004882001547892534
2010-09-24,0.003087877994745636,0.0211943928705256,0.021520403060939275,0.01728795245813064,0.022993900656682387,0.009811904830354656
2010-09-27,0.00023679058746872705,-0.005667432552981189,-0.018878194770949097,-0.011683430695698216,-0.005045780047971404,-0.0006477894736842682
2010-09-28,0.008917274235185735,0.0048503859661404025,0.0078080867872811766,0.01612031079417986,-0.002305301876196486,0.005671722665236301
2010-09-29,0.000782158792055565,-0.0025877591067353656,-0.007470946526589417,-0.007403490216816522,0.02402962218251492,-0.0075733321370715645
2010-09-30,-0.0003125674164727865,-0.0030837219795710746,-0.007248341434299865,-0.006925998934469879,0.027978384476534446,0.003247296639064867
2010-10-01,0.007817996784676984,0.004416438149671853,0.0042122155514681126,-0.006974195653121962,0.02370495945105522,0.012137886192945757
2010-10-04,-0.003490784159777105,-0.008034932544972562,-0.01118559905959704,-0.005942733657482657,0.0,-0.005596450182340118
2010-10-05,0.01969483000261696,0.020861340857339927,0.01866512956263766,0.01521739130434785,0.013293267581474977,0.017205322675756918
2010-10-06,0.0062599661707014595,-0.0006720043075597593,-0.007495835646862958,-0.0005353319057814776,0.0063479477929730965,0.010749304797638581
2010-10-07,-0.010924838948863536,-0.0016465184856065962,0.014265678321678132,-0.029458971612212115,-0.02312872064219007,-0.001407585258173083
2010-10-08,0.009894983887972277,0.006122277462986103,0.0019306123513851414,0.004966776767837855,0.019802023245802935,0.00830068937511963
2010-10-11,0.004784968713809068,0.00014583701368908741,-0.003303137720719218,0.0032949480118038554,-0.011397255745155932,0.0026406649257844084
2010-10-12,-0.002494413919879479,0.0038187572565584467,-0.0027616128904061066,0.024083141762452076,-0.002988898377455196,0.002323686956296367
2010-10-13,0.015989692998424676,0.007121020249775345,0.015785072949734857,0.014965313466879238,0.014561070663811515,0.005255085251395064
2010-10-14,0.005071924848933485,-0.003641386204391249,0.0029989367502727404,0.003686097946287381,-0.0037991133896533302,0.003997570664243888
2010-10-15,-0.0079406827458256,0.002027484755095399,0.025550393434346175,0.024134366428875564,-0.015677966101694918,-0.0016845481615062052
2010-10-18,0.0044883754594451375,0.007243744996455302,-0.005035754041876284,0.014856506147540971,0.02238484718037026,0.016720309350504392
2010-10-19,-0.03105449829501405,-0.01587725065139378,-0.021577010613292424,-0.013124685165304517,-0.04673688421052635,-0.01750144866477754
2010-10-20,0.009299869269849605,0.010524075604616323,0.04519463653689071,-0.011764655333230456,0.0287103369571704,0.013667060181185908
2010-10-21,-0.014087769581066278,0.0017739086226504774,0.01849437401652465,-0.013975207039337523,-0.021039157533741637,0.004696227701977529
2010-10-22,0.0020081485903440392,0.0023892582787754524,0.000255831215132174,0.005249396601018086,0.0179824569290552,0.00030150784077220827
2010-10-25,0.008633392696628217,0.0021469715441615467,0.010994630248155612,0.01096610966057443,0.003446876494910711,-0.0021103257226606775
2010-10-26,0.00022926250381671842,1.688568013724634e-05,0.0017703590852211626,0.016528873113178078,0.003005581665711299,0.004984924697202242
2010-10-27,-0.010391205287622165,-0.0026905839543547305,-0.0037869728910132627,-0.017276422764227584,-0.007277396948741521,-0.012926514548722734
2010-10-28,0.013279809657819277,0.0011248493002813387,0.010136898381573944,-0.009824198552223384,-0.0008624837920446771,0.008375255318265884
2010-10-29,0.010515010266876956,-0.000439286849972742,-0.004766758535706073,-0.007310704960835301,-0.006473888649115356,0.004077272665701237
2010-11-01,-0.005278216154358861,0.0009465332982900864,0.014368642015056388,0.006312414518674148,0.0186794526498697,0.0069183187522430245
2010-11-02,0.004320853613111853,0.007759284149684742,0.002236580405736488,0.007318400800752967,0.012793133782808885,0.01329348827304666
2010-11-03,-0.006943904938338519,0.0036780542394789775,-0.012893651728556832,-0.0005189413596262682,0.013894736842105182,0.0019163474007279913
2010-11-04,0.033898242477101936,0.01928286316073291,-0.004270333979645047,0.06074766355140171,0.021594684385382257,0.02074438692446101
2010-11-05,0.002573005973483866,0.003922752992119749,-0.017406609924485505,0.018600048947625902,0.004065081300812956,0.008936336506327525
2010-11-08,0.010265390443415791,-0.002120957744343066,-0.0030808471609538035,-0.004805382258788127,-0.0016194736186447845,0.004571428571428449
